http://www.ocean.iap.ac.cn/ftp/images_files/Stratification_global_time_series.txt

%%% Global Stratification (0-2000m) time series from 1940 to present (v1, Monthly)
%%% Li, Guancheng, L. Cheng*, J. Zhu*, K. E. Trenberth, M. E. Mann, J. P. Abraham, 2020: Increasing ocean stratification over the past half century. Nature Climate Change, in press. https://doi.org/10.1038/s41558-020-00918-2

%%% Update date: Jan 2024 by L.Cheng
%%% unit of Stratification:  10^-7 s^鈥�2 yr^鈥�1
%%% Baseline: 1960-2018

%%% Link to Ocean Gridded Stratification Analysis: 
%%% ftp://ds1.iap.ac.cn/ftp/cheng/CZ16_v1_IAP_Stratification_gridded_1month_netcdf/
%%% OR:  https://pan.cstcloud.cn/s/E0zjDQOeRfs


[year]  [month]  [global mean SC]  [+2s.d. error] [-2s.d. error]
2006	   5	1.96	 1.52	 2.40

2006	   6	1.75	 1.32	 2.17

2006	   7	1.31	 0.79	 1.83

2006	   8	1.99	 1.39	 2.59

2006	   9	2.21	 1.67	 2.76

2006	  10	2.73	 2.12	 3.34

2006	  11	2.58	 2.04	 3.13

2006	  12	2.80	 2.30	 3.29

2007	   1	2.22	 1.77	 2.68

2007	   2	1.29	 0.88	 1.69

2007	   3	1.39	 0.95	 1.83

2007	   4	1.29	 0.87	 1.71

2007	   5	1.03	 0.59	 1.48

2007	   6	0.96	 0.44	 1.47

2007	   7	1.28	 0.82	 1.74

2007	   8	0.83	 0.35	 1.31

2007	   9	0.37	 -0.11	 0.85

2007	  10	-0.11	 -0.56	 0.34

2007	  11	-0.90	 -1.34	 -0.47

2007	  12	-1.05	 -1.47	 -0.62

2008	   1	-1.48	 -1.90	 -1.06

2008	   2	-0.95	 -1.41	 -0.48

2008	   3	-0.58	 -1.08	 -0.08

2008	   4	-0.02	 -0.46	 0.42

2008	   5	-0.09	 -0.55	 0.37

2008	   6	0.35	 -0.13	 0.84

2008	   7	0.64	 0.24	 1.05

2008	   8	1.65	 1.20	 2.10

2008	   9	1.48	 1.01	 1.95

2008	  10	0.95	 0.49	 1.41

2008	  11	0.82	 0.45	 1.18

2008	  12	0.59	 0.24	 0.93

2009	   1	0.72	 0.39	 1.06

2009	   2	0.84	 0.46	 1.23

2009	   3	0.60	 0.24	 0.97

2009	   4	1.41	 1.05	 1.76

2009	   5	1.57	 1.18	 1.97

2009	   6	2.09	 1.68	 2.51

2009	   7	2.31	 1.96	 2.66

2009	   8	2.13	 1.79	 2.47

2009	   9	2.04	 1.71	 2.37

2009	  10	2.33	 2.06	 2.60

2009	  11	2.71	 2.44	 2.98

2009	  12	2.86	 2.59	 3.13

2010	   1	2.81	 2.44	 3.19

2010	   2	2.80	 2.42	 3.19

2010	   3	2.17	 1.75	 2.59

2010	   4	2.32	 1.94	 2.71

2010	   5	2.29	 1.93	 2.65

2010	   6	1.36	 0.95	 1.77

2010	   7	0.91	 0.51	 1.31

2010	   8	0.67	 0.27	 1.06

2010	   9	-0.09	 -0.47	 0.29

2010	  10	-1.08	 -1.49	 -0.68

2010	  11	-1.22	 -1.66	 -0.77

2010	  12	-1.37	 -1.78	 -0.96

2011	   1	-0.62	 -1.07	 -0.18

2011	   2	-0.14	 -0.49	 0.21

2011	   3	0.13	 -0.27	 0.53

2011	   4	0.18	 -0.11	 0.47

2011	   5	0.01	 -0.26	 0.29

2011	   6	0.14	 -0.23	 0.52

2011	   7	-0.06	 -0.40	 0.29

2011	   8	-0.00	 -0.40	 0.39

2011	   9	-0.03	 -0.48	 0.42

2011	  10	-0.09	 -0.44	 0.26

2011	  11	-0.43	 -0.74	 -0.12

2011	  12	-0.45	 -0.82	 -0.08

2012	   1	-0.01	 -0.38	 0.35

2012	   2	0.17	 -0.18	 0.51

2012	   3	0.80	 0.45	 1.14

2012	   4	0.64	 0.35	 0.93

2012	   5	0.70	 0.35	 1.06

2012	   6	0.50	 0.12	 0.89

2012	   7	1.06	 0.73	 1.39

2012	   8	1.31	 0.99	 1.62

2012	   9	1.18	 0.89	 1.47

2012	  10	1.18	 0.85	 1.51

2012	  11	1.34	 0.97	 1.71

2012	  12	1.12	 0.77	 1.46

2013	   1	1.40	 1.05	 1.75

2013	   2	1.33	 0.95	 1.70

2013	   3	1.84	 1.45	 2.22

2013	   4	1.52	 1.14	 1.90

2013	   5	0.87	 0.55	 1.18

2013	   6	0.51	 0.13	 0.89

2013	   7	0.62	 0.26	 0.97

2013	   8	1.90	 1.51	 2.29

2013	   9	1.81	 1.42	 2.21

2013	  10	1.57	 1.19	 1.95

2013	  11	1.60	 1.16	 2.03

2013	  12	1.31	 0.94	 1.69

2014	   1	1.66	 1.28	 2.04

2014	   2	2.04	 1.67	 2.41

2014	   3	1.78	 1.40	 2.16

2014	   4	2.97	 2.58	 3.37

2014	   5	3.05	 2.71	 3.38

2014	   6	3.28	 2.93	 3.63

2014	   7	3.14	 2.71	 3.57

2014	   8	4.03	 3.61	 4.45

2014	   9	4.10	 3.70	 4.49

2014	  10	4.14	 3.86	 4.42

2014	  11	3.83	 3.49	 4.18

2014	  12	3.44	 3.03	 3.85

2015	   1	3.42	 3.03	 3.81

2015	   2	3.28	 2.92	 3.64

2015	   3	4.20	 3.81	 4.58

2015	   4	3.96	 3.52	 4.39

2015	   5	4.33	 3.94	 4.73

2015	   6	4.57	 4.17	 4.97

2015	   7	5.01	 4.64	 5.38

2015	   8	6.03	 5.72	 6.35

2015	   9	6.54	 6.26	 6.83

2015	  10	6.94	 6.63	 7.25

2015	  11	6.70	 6.38	 7.02

2015	  12	6.62	 6.28	 6.96

2016	   1	6.97	 6.65	 7.29

2016	   2	7.15	 6.81	 7.48

2016	   3	6.37	 5.99	 6.75

2016	   4	5.90	 5.48	 6.32

2016	   5	5.58	 5.13	 6.03

2016	   6	5.61	 5.23	 5.99

2016	   7	5.17	 4.78	 5.57

2016	   8	4.70	 4.31	 5.08

2016	   9	4.38	 4.04	 4.73

2016	  10	3.66	 3.22	 4.09

2016	  11	3.46	 2.90	 4.02

2016	  12	4.06	 3.47	 4.66

2017	   1	4.54	 3.98	 5.09

2017	   2	4.91	 4.46	 5.36

2017	   3	4.98	 4.62	 5.35

2017	   4	4.37	 3.99	 4.76

2017	   5	4.30	 3.93	 4.67

2017	   6	4.36	 3.95	 4.77

2017	   7	4.88	 4.49	 5.26

2017	   8	4.73	 4.33	 5.14

2017	   9	4.55	 4.09	 5.01

2017	  10	4.02	 3.59	 4.46

2017	  11	2.82	 2.51	 3.13

2017	  12	2.37	 2.08	 2.67

2018	   1	2.38	 1.99	 2.77

2018	   2	2.77	 2.39	 3.14

2018	   3	3.19	 2.85	 3.53

2018	   4	3.13	 2.80	 3.45

2018	   5	3.64	 3.25	 4.02

2018	   6	3.58	 3.18	 3.97

2018	   7	3.60	 3.26	 3.95

2018	   8	3.54	 3.23	 3.85

2018	   9	3.70	 3.30	 4.10

2018	  10	4.58	 4.22	 4.93

2018	  11	4.57	 4.21	 4.92

2018	  12	4.61	 4.20	 5.03

2019	   1	5.42	 5.00	 5.85

2019	   2	5.41	 5.01	 5.81

2019	   3	5.65	 5.21	 6.08

2019	   4	5.84	 5.39	 6.29

2019	   5	5.57	 5.15	 5.98

2019	   6	5.86	 5.40	 6.31

2019	   7	5.81	 5.44	 6.17

2019	   8	5.63	 5.25	 6.01

2019	   9	5.41	 5.04	 5.77

2019	  10	5.57	 5.18	 5.97

2019	  11	6.08	 5.64	 6.52

2019	  12	6.26	 5.84	 6.68

2020	   1	6.24	 5.89	 6.59

2020	   2	6.14	 5.83	 6.45

2020	   3	5.30	 5.03	 5.56

2020	   4	5.75	 5.43	 6.07

2020	   5	5.37	 5.04	 5.70

2020	   6	4.89	 4.41	 5.36

2020	   7	5.03	 4.71	 5.36

2020	   8	4.86	 4.56	 5.17

2020	   9	4.27	 3.99	 4.54

2020	  10	3.22	 2.94	 3.51

2020	  11	2.66	 2.35	 2.97

2020	  12	2.55	 2.25	 2.84

2021	   1	2.57	 2.25	 2.89

2021	   2	2.31	 1.99	 2.63

2021	   3	2.63	 2.34	 2.93

2021	   4	3.15	 2.86	 3.43

2021	   5	3.37	 3.08	 3.67

2021	   6	3.49	 3.13	 3.85

2021	   7	3.70	 3.27	 4.14

2021	   8	4.09	 3.62	 4.56

2021	   9	3.69	 3.35	 4.04

2021	  10	3.55	 3.22	 3.87

2021	  11	3.36	 3.04	 3.68

2021	  12	4.00	 3.66	 4.34

2022	   1	4.64	 4.33	 4.96

2022	   2	4.50	 4.19	 4.81

2022	   3	3.83	 3.41	 4.25

2022	   4	2.73	 2.31	 3.15

2022	   5	2.43	 2.00	 2.86

2022	   6	2.44	 1.93	 2.95

2022	   7	2.82	 2.43	 3.21

2022	   8	3.62	 3.19	 4.04

2022	   9	3.73	 3.22	 4.24

2022	  10	3.73	 3.29	 4.16

2022	  11	3.82	 3.33	 4.32

2022	  12	3.57	 3.02	 4.12

2023	   1	3.73	 3.27	 4.19

2023	   2	3.91	 3.40	 4.42

2023	   3	4.49	 4.06	 4.93

2023	   4	5.30	 4.86	 5.75

2023	   5	6.02	 5.63	 6.41

2023	   6	6.63	 6.25	 7.01

2023	   7	7.56	 7.22	 7.90

2023	   8	8.59	 8.29	 8.90

2023	   9	9.02	 8.68	 9.36

2023	  10	8.93	 8.60	 9.27

2023	  11	9.35	 9.01	 9.69

2023	  12	9.57	 9.23	 9.91
